Class Enrollment Summary by Term,,,,,,,,,,,,,
Time run: 10/8/2021 6:30:04 AM,,,,,,,,,,,,,
,,,,,,,,,,,,,
Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
117143,AFVS 166,North Am Seacoasts & Landscape,001,"Art, Film, and Visual Studies","Stilgoe,John R.",11,0,1,0,0,0,0,12
218580,AFVS 168T,Invisible Adversaries: Video C,1,"Art, Film, and Visual Studies","Tam,Kenneth",5,1,0,1,0,0,0,7
110045,AFVS 173,Visual Music,1,"Art, Film, and Visual Studies","Frahm,Laura A.",10,1,1,0,0,0,0,12
216346,AFVS 179,Political Cinema,001,"Art, Film, and Visual Studies","Lim,Dennis",7,2,0,2,0,0,0,11
156172,AFVS 189G,The Frankfurt School on Mass,1,"Art, Film, and Visual Studies","Rentschler,Eric",9,2,0,1,0,0,0,12
218731,AFVS 190T,Film Theory in France,1,"Art, Film, and Visual Studies","Conley,Tom",13,0,0,2,0,0,0,15
119636,AFVS 196R,Directed Rsch: Studio Course,001,"Art, Film, and Visual Studies","Prina,Stephen",8,1,0,1,0,0,0,10
205183,AFVS 215,Critical Printing,001,"Art, Film, and Visual Studies","Saunders,Matt",4,3,1,0,0,0,0,8
213421,AFVS 231,Studio Language,001,"Art, Film, and Visual Studies","Schultz,Nora",5,1,0,3,0,0,0,9
218301,AFVS 233,"Readymade, Repatriation, Repar",001,"Art, Film, and Visual Studies","Joselit,David",3,5,0,1,0,0,0,9
218531,AFVS 278P,"Art After Nature: Animal, Vege",1,"Art, Film, and Visual Studies","Lambert-Beatty,Carrie",0,0,0,2,0,0,0,2
203315,AFVS 279,Materiality and Media,1,"Art, Film, and Visual Studies","Bruno,Giuliana",1,3,0,1,0,0,0,5
122841,AFVS 301,Film and Visual Studies Worksh,001,"Art, Film, and Visual Studies","Rentschler,Eric",0,12,0,0,0,0,0,12
124317,AFVS 310,Reading and Research,001,"Art, Film, and Visual Studies","Bruno,Giuliana",0,18,0,0,0,0,0,18
156525,AFVS 330R,Teaching Workshop,001,"Art, Film, and Visual Studies","Bruno,Giuliana",0,7,0,0,0,0,0,7
127539,AFVS 351HF,Non-Fiction Filmmaking Wkshp,1,"Art, Film, and Visual Studies","Pimenta,Joana",0,3,0,0,0,0,0,3
218299,AFVS 39,"Letters to a Young Artist, 1",001,"Art, Film, and Visual Studies","Rodriguez,Carissa",7,1,0,1,0,0,0,9
111189,AFVS 40A,Intro to Still Photography,1,"Art, Film, and Visual Studies","Perez,Elle",10,0,0,0,0,0,0,10
122184,AFVS 41A,Intro to Photography,1,"Art, Film, and Visual Studies","Harper,Sharon C.",10,0,0,0,0,0,0,10
114351,AFVS 50A,Introduction to Non Fiction Fi,001,"Art, Film, and Visual Studies","Guzzetti,Alfred",8,0,0,0,0,0,0,8
218678,AFVS 51S,Intro to Documentary Product.,1,"Art, Film, and Visual Studies","Owusu,Akosua Adoma",8,1,0,1,0,0,0,10
110676,AFVS 53AR,Fundamentals of Animation,001,"Art, Film, and Visual Studies","Lingford,Ruth Stella",10,0,0,1,0,0,0,11
126181,AFVS 54S,Animating Science,001,"Art, Film, and Visual Studies","Lingford,Ruth Stella",7,2,0,1,0,0,0,10
117193,AFVS 91R,Special Projects,001,"Art, Film, and Visual Studies","Saunders,Matt",5,0,0,0,0,0,0,5
110715,AFVS 98R,Tutorial - Junior Year,001,"Art, Film, and Visual Studies","Saunders,Matt",1,0,0,0,0,0,0,1
117196,AFVS 99A,Tutorial - Senior Year,001,"Art, Film, and Visual Studies","Saunders,Matt",8,0,0,0,0,0,0,8
159861,AFVS 99B,Tutorial - Senior Year,001,"Art, Film, and Visual Studies","Saunders,Matt",5,0,0,0,0,0,0,5
114320,AKKAD AA,Introductory Akkadian I,001,Near Eastern Languages & Civ,"Barjamovic,Gojko",1,1,0,0,0,0,0,2
205845,AMHARIC 101AR,Advanced Amharic,001,African & African Amer Studies,"Mugane,John M",0,0,0,0,0,0,0,0
126300,AMHARIC AA,Elementary Amharic,001,African & African Amer Studies,"Mugane,John M",3,0,0,0,0,0,0,3
118017,AMSTDIES 201,Themes in American Studies,001,American Studies,"Reid-Pharr,Robert Fitzgerald",0,7,0,0,0,0,0,7
205186,AMSTDIES 314A,Colloquium on Pedagogy,001,American Studies,"McKanan,Dan",0,4,0,0,0,0,0,4
124363,AMSTDIES 399,Doctoral Dissertatn Direction,001,American Studies,"Beckert,Sven",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,002,American Studies,"Bernstein,Robin",0,4,0,0,0,0,0,4
124363,AMSTDIES 399,Doctoral Dissertatn Direction,003,American Studies,"Carpio,Glenda",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,004,American Studies,"Chaplin,Joyce E.",0,2,0,0,0,0,0,2
124363,AMSTDIES 399,Doctoral Dissertatn Direction,014,American Studies,"Stauffer,John",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,016,American Studies,"Rivera,Mayra",0,2,0,0,0,0,0,2
124363,AMSTDIES 399,Doctoral Dissertatn Direction,018,American Studies,"Deloria,Philip",0,2,0,0,0,0,0,2
124363,AMSTDIES 399,Doctoral Dissertatn Direction,020,American Studies,"Kim,Ju Yon",0,2,0,0,0,0,0,2
124363,AMSTDIES 399,Doctoral Dissertatn Direction,021,American Studies,"Mack,Kenneth W.",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,022,American Studies,"Reid-Pharr,Robert Fitzgerald",0,1,0,0,0,0,0,1
124363,AMSTDIES 399,Doctoral Dissertatn Direction,024,American Studies,"Soto Laveaga,Gabriela",0,1,0,0,0,0,0,1
118849,ANE 120A,Hebrew Bible/Old Testament 1,001,Near Eastern Languages & Civ,"Teeter,Andrew",19,0,0,0,0,0,0,19
218314,ANE 157D,Advanced Old Assyrian,001,Near Eastern Languages & Civ,"Barjamovic,Gojko",0,3,0,0,0,0,0,3
218545,ANE 197,Bible and Empire,001,Near Eastern Languages & Civ,"Rhyder,Julia Victoria",3,0,0,0,0,0,0,3
218546,ANE 198,Sacred Space and Sacred Time,001,Near Eastern Languages & Civ,"Rhyder,Julia Victoria",0,0,0,0,0,0,0,0
218322,ANE 226,Pol. History Old Babylonian,001,Near Eastern Languages & Civ,"Barjamovic,Gojko",0,4,0,0,0,0,0,4
218808,ANTHRO 1033,Archaeology of Inequality,001,Anthropology,"Beck,Jess",7,0,0,1,0,0,0,8
121141,ANTHRO 1130,Archaeology of Harvard Yard,001,Anthropology,"Loren,Diana",12,0,1,0,0,0,0,13
109568,ANTHRO 1182,Arch of Ancient Mexico,001,Anthropology,"Carballo,Jennifer Lynn",10,1,0,3,0,0,0,14
218180,ANTHRO 1208,Prehistoric Technology,001,Anthropology,"Flad,Rowan K.",3,5,0,1,0,0,0,9
127050,ANTHRO 1250,The Pyramids of Giza,001,Anthropology,"Manuelian,Peter Der",15,3,0,0,0,0,0,18
215111,ANTHRO 1603,The Law and Its Limits,001,Anthropology,"Reddy,Malavika",17,0,0,0,1,0,0,18
119379,ANTHRO 1610,Ethnographic Research Methods,001,Anthropology,"Williams,Kaya Naomi",26,0,0,0,0,0,0,26
218758,ANTHRO 1707,"Ethnic Studies, Anthropology",001,Anthropology,"Garza,Joyhanna",5,1,0,1,0,0,0,7
218707,ANTHRO 1781,What Is Latin America?,001,Anthropology,"Fierman,Julia",3,1,0,2,0,0,0,6
213467,ANTHRO 1824,Race and Genetics,001,Anthropology,"Jabloner,Anna",6,0,0,0,0,0,0,6
216164,ANTHRO 1906,Care in Critical Times,001,Anthropology,"Wright,Andrea",18,0,0,1,0,0,0,19
108968,ANTHRO 2036,Lithic Technology,001,Anthropology,"Clark,Amy Elizabeth",4,2,0,0,0,0,0,6
120489,ANTHRO 2070,Archaeological Method & Theory,001,Anthropology,"Liebmann,Matt",1,3,0,0,0,0,0,4
125735,ANTHRO 2250B,Proseminar in Archaeology,001,Anthropology,"Ur,Jason",0,3,0,1,0,0,0,4
212905,ANTHRO 2643,Paperwork,001,Anthropology,"Reddy,Malavika",0,4,0,3,0,0,0,7
218183,ANTHRO 2656,Intro Feminist Science Studies,001,Anthropology,"Jabloner,Anna",1,4,0,2,0,0,0,7
119983,ANTHRO 2704,Ling Pragmatics & Cult Analysi,001,Anthropology,"Harkness,Nicholas H.",0,4,0,0,0,0,0,4
211109,ANTHRO 2738,Remaking Life and Death,001,Anthropology,"Bernstein,Anya",1,3,1,5,0,0,0,10
218184,ANTHRO 2797,Social Medicine,001,Anthropology,"Keshavjee,Salmaan",7,8,0,1,0,0,0,16
126265,ANTHRO 2812,Space and Power,001,Anthropology,"Subramanian,Ajantha",0,12,0,3,0,0,0,15
218352,ANTHRO 2900,Genealogies of Social Anthro,001,Anthropology,"Good,Byron",0,6,0,0,0,0,0,6
113022,ANTHRO 3000,Reading Course,006,Anthropology,"Comaroff,Jean",0,1,0,0,0,0,0,1
113022,ANTHRO 3000,Reading Course,012,Anthropology,"Kleinman,Arthur",0,1,0,0,0,0,0,1
113022,ANTHRO 3000,Reading Course,013,Anthropology,"Liebmann,Matt",0,1,0,0,0,0,0,1
113022,ANTHRO 3000,Reading Course,018,Anthropology,"Subramanian,Ajantha",0,1,0,0,0,0,0,1
116603,ANTHRO 3001,Reading for Social Anthro,010,Anthropology,"Meiu,George Paul",0,1,0,0,0,0,0,1
218560,ANTHRO 3002,Reading for Archaeology,003,Anthropology,"Fash,William",0,1,0,0,0,0,0,1
218560,ANTHRO 3002,Reading for Archaeology,007,Anthropology,"Ur,Jason",0,1,0,0,0,0,0,1
218186,ANTHRO 3080,Museum Practicum,001,Anthropology,"Loren,Diana",0,0,0,1,0,0,0,1
119079,ANTHRO 3400,Reading and Research,001,Anthropology,,0,17,0,0,0,0,0,17
210892,ANTHRO 3410,Teaching Fellowship,001,Anthropology,,0,18,0,0,0,0,0,18
111058,ANTHRO 3500,Direction of Doctoral,005,Anthropology,"Caton,Steven C.",0,2,0,0,0,0,0,2
111058,ANTHRO 3500,Direction of Doctoral,006,Anthropology,"Comaroff,Jean",0,3,0,0,0,0,0,3
111058,ANTHRO 3500,Direction of Doctoral,008,Anthropology,"Flad,Rowan K.",0,1,0,0,0,0,0,1
111058,ANTHRO 3500,Direction of Doctoral,011,Anthropology,"Harkness,Nicholas H.",0,2,0,0,0,0,0,2
111058,ANTHRO 3500,Direction of Doctoral,012,Anthropology,"Kleinman,Arthur",0,1,0,0,0,0,0,1
111058,ANTHRO 3500,Direction of Doctoral,014,Anthropology,"Liebmann,Matt",0,1,0,0,0,0,0,1
111058,ANTHRO 3500,Direction of Doctoral,015,Anthropology,"Meadow,Richard H.",0,1,0,0,0,0,0,1
111058,ANTHRO 3500,Direction of Doctoral,018,Anthropology,"Subramanian,Ajantha",0,3,0,0,0,0,0,3
111058,ANTHRO 3500,Direction of Doctoral,022,Anthropology,"Warinner,Christina Gertrude",0,1,0,0,0,0,0,1
116522,ANTHRO 3626,Research Design/Proposal Writi,001,Anthropology,"Bernstein,Anya",0,5,0,0,0,0,0,5
123453,ANTHRO 91ZR,Supervised Reading & Research,001,Anthropology,"Choi,Michelle",4,0,0,0,0,0,0,4
205494,ANTHRO 98A,Junior Tutorial in Anthropolog,001,Anthropology,"Choi,Michelle",24,0,0,0,0,0,0,24
205184,ANTHRO 99A,Thesis Tutorial in Anthropolog,001,Anthropology,"Choi,Michelle",10,0,0,0,0,0,0,10
128105,APCOMP 207,Systems Development,001,Applied Computation,"Wermelinger,Fabian",3,98,0,6,0,0,0,107
109898,APCOMP 209A,Data Science 1,001,Applied Computation,"Protopapas,Pavlos",5,86,0,4,0,0,0,95
218913,APCOMP 211,"Models, Algorithms and Data",001,Applied Computation,"Koumoutsakos,Petros",0,0,0,0,0,0,0,0
215121,APCOMP 215,Adv Practical Data Science,001,Applied Computation,"Protopapas,Pavlos",8,34,1,26,0,0,0,69
218882,APCOMP 295,Deep Learning for NLP,001,Applied Computation,"Tanner,Christopher W.",0,7,0,1,0,0,0,8
156202,APCOMP 297R,Data Science Capstone Project,001,Applied Computation,"Tanner,Christopher W.",0,22,0,0,0,0,0,22
109339,APCOMP 298R,Interdisciplinary Sem Apcomp,001,Applied Computation,"Weinstock,Daniel S",0,20,0,0,0,0,0,20
109613,APCOMP 299R,Special Topics Applied Comp,001,Applied Computation,"Weinstock,Daniel S",0,17,0,0,0,0,0,17
156535,APCOMP 302,Special Topics in CSE,001,Applied Computation,"Weinstock,Daniel S",0,22,0,0,0,0,0,22
210893,APCOMP 399-TIME,Academic Related Work SEAS,001,Applied Computation,"Weinstock,Daniel S",0,25,0,0,0,0,0,25
213407,APMTH 10,Computing for Science Engineer,001,Applied Mathematics,"Kaxiras,Efthimios",82,0,0,0,0,0,0,82
132127,APMTH 101,Stat Inference for Sci and Eng,001,Applied Mathematics,"Paten,Jeffrey",49,1,0,1,0,0,0,51
122094,APMTH 104,Complex & Fourier Analysis,001,Applied Mathematics,"Amir,Ariel",51,1,0,0,0,0,0,52
120198,APMTH 111,Intro to Scientific Computing,001,Applied Mathematics,"Obeid,Dina",23,4,0,0,0,0,0,27
123662,APMTH 121,Optimization: Models and Metho,001,Applied Mathematics,"Levine,Margo",63,1,0,0,4,0,0,68
112798,APMTH 201,Physical Mathematics I,001,Applied Mathematics,"Brenner,Michael P.",15,22,0,1,1,0,0,39
156203,APMTH 203,Intro is Disordered Systems,001,Applied Mathematics,"Amir,Ariel",1,19,0,0,0,0,0,20
110684,APMTH 205,Advanced Scientific Computing,001,Applied Mathematics,"Rycroft,Christopher",27,54,1,1,1,0,0,84
127561,APMTH 207,Advanced Scientific Computing,001,Applied Mathematics,"Pan,Weiwei",3,38,0,2,0,0,0,43
127561,APMTH 207,Advanced Scientific Computing,002,Applied Mathematics,"Pan,Weiwei",9,33,0,1,0,0,0,43
218606,APMTH 211,"Models, Algorithms and Data",001,Applied Mathematics,"Koumoutsakos,Petros",1,3,0,0,0,0,0,4
212912,APMTH 226,Neural Computation,001,Applied Mathematics,"Pehlevan,Cengiz",8,15,0,0,0,0,0,23
211334,APMTH 22A,Solving and Optimizing,001,Applied Mathematics,"Gortler,Steven J.",26,0,0,1,0,0,0,27
116840,APMTH 299R,Special Topics in Applied Math,001,Applied Mathematics,"Pehlevan,Cengiz",0,1,0,0,0,0,0,1
116187,APMTH 318,Special Topics in Physical Mat,001,Applied Mathematics,"Brenner,Michael P.",0,1,0,0,0,0,0,1
118975,APMTH 320,Topics in Macroscopic Physics,001,Applied Mathematics,"Mahadevan,L",0,5,0,0,0,0,0,5
159776,APMTH 324,Scientific Computation,001,Applied Mathematics,"Rycroft,Christopher",0,9,0,0,0,0,0,9
212607,APMTH 326,Theoretical Neuroscience,001,Applied Mathematics,"Pehlevan,Cengiz",0,8,0,0,0,0,0,8
121692,APMTH 91R,Supervised Reading and Researc,001,Applied Mathematics,"Levine,Margo",9,0,0,0,0,0,0,9
115654,APMTH 99R,Thesis Research,001,Applied Mathematics,"Levine,Margo",7,0,0,0,0,0,0,7
131331,APPHY 195A,Intro to Solid State Physics,001,Applied Physics,"Mundy,Julia A.",2,4,0,0,0,0,0,6
121403,APPHY 225,Introduction to Soft Matter,001,Applied Physics,"Weitz,David A.",0,11,0,0,0,0,0,11
124723,APPHY 235,Chemistry in Materials Science,001,Applied Physics,"Aizenberg,Joanna",3,16,0,1,0,0,0,20
142998,APPHY 282,Solids: Structure and Defects,001,Applied Physics,"Spaepen,Frans A.",0,6,0,0,1,0,0,7
131392,APPHY 284,Statistical Mechanics,001,Applied Physics,"Manoharan,Vinothan N",0,22,0,0,0,0,0,22
143855,APPHY 295A,Quantum Theory of Solids,001,Applied Physics,"Nelson,David R.",0,2,0,0,0,0,0,2
204955,APPHY 296,Mesoscale & Low Dim Devices,001,Applied Physics,"Ham,Donhee",0,7,0,0,0,0,0,7
131373,APPHY 299R,Special Topics Applied Physics,001,Applied Physics,"Capasso,Federico",0,14,0,0,0,0,0,14
123949,APPHY 304,Materials Science of Biologica,001,Applied Physics,"Aizenberg,Joanna",0,6,0,0,0,0,0,6
215832,APPHY 320,Electron Microscopy,001,Applied Physics,"Prigozhin,Maxim",0,2,0,0,0,0,0,2
125476,APPHY 322,Materials Physics and,001,Applied Physics,"Clarke,David",0,2,0,0,0,0,0,2
125472,APPHY 330,Hetero Nano Devices & Bio-temp,001,Applied Physics,"Hu,Evelyn",0,4,0,0,0,0,0,4
131285,APPHY 332,Exp Condensed Matter Physics,001,Applied Physics,"Westervelt,Robert M.",0,4,0,0,0,0,0,4
122881,APPHY 342,"Nano-Lasers, Single-Photon Sou",001,Applied Physics,"Loncar,Marko",0,15,0,0,0,0,0,15
109412,APPHY 346,Interdisciplinary Dissertation,001,Applied Physics,"Keith,David",1,4,0,0,0,0,0,5
156736,APPHY 350,Exp Physics in Low Dimen Mater,001,Applied Physics,"Kim,Philip",0,4,0,0,0,0,0,4
156741,APPHY 354,Physics of Bacterial Growth,001,Applied Physics,"Amir,Ariel",0,5,0,0,0,0,0,5
116189,APPHY 356,Special Topics Theoretical Eng,001,Applied Physics,"Brenner,Michael P.",0,1,0,0,0,0,0,1
133140,APPHY 360,Nonlinear Laser Phys & Mater E,001,Applied Physics,"Mazur,Eric",0,2,0,0,0,0,0,2
117862,APPHY 362,"Photonics, Quantm Devices & Na",001,Applied Physics,"Capasso,Federico",0,8,0,0,0,0,0,8
112454,APPHY 364,Exp Soft Condensed Matter,001,Applied Physics,"Weitz,David A.",0,19,0,0,0,0,0,19
125419,APPHY 372,Biological Physics and Quant B,001,Applied Physics,"Needleman,Daniel",0,4,0,0,0,0,0,4
126172,APPHY 374,Signaling Processing and Syste,001,Applied Physics,"Ramanathan,Sharad",0,6,0,0,0,0,0,6
120887,APPHY 392,Exp Soft Cond Matter & Materia,001,Applied Physics,"Manoharan,Vinothan N",0,8,0,0,0,0,0,8
116593,APPHY 394,Exp Stud of Interfaces Surface,001,Applied Physics,"Friend,Cynthia",0,2,0,0,0,0,0,2
142229,APPHY 396,Topics in Materials Science,001,Applied Physics,"Aziz,Michael J.",0,7,0,0,0,0,0,7
148042,APPHY 398,Materials Science,001,Applied Physics,"Spaepen,Frans A.",0,2,0,0,0,0,0,2
108880,APPHY 50A,Phys Fndtn for Sci & Engr Prt,001,Applied Physics,"Mazur,Eric",54,0,0,0,0,0,0,54
108880,APPHY 50A,Phys Fndtn for Sci & Engr Prt,002,Applied Physics,"Mazur,Eric",58,0,0,0,0,0,0,58
114034,ARABIC 130A,Upper-Level Classical Arabic I,001,Near Eastern Languages & Civ,"Granara,William",2,2,0,0,0,0,0,4
121346,ARABIC 131A,Upper-Level Modern Arabic l,001,Near Eastern Languages & Civ,"Madi,Amr Abdelhadi Elsayed",8,5,1,0,0,0,0,14
121346,ARABIC 131A,Upper-Level Modern Arabic l,002,Near Eastern Languages & Civ,"Madi,Amr Abdelhadi Elsayed",9,1,0,0,0,0,0,10
112869,ARABIC 241AR,Advanced Modern Arabic Bridge,001,Near Eastern Languages & Civ,"Habib,Muhammad Ahmad",7,2,0,1,0,0,0,10
108971,ARABIC 242AR,Arabic Five,001,Near Eastern Languages & Civ,"Habib,Muhammad Ahmad",5,1,0,2,0,0,0,8
113215,ARABIC 249R,Arabic Philosophical Texts,001,Near Eastern Languages & Civ,"El-Rouayheb,Khaled",0,3,0,0,0,0,0,3
116746,ARABIC AA,Elementary Arabic I,001,Near Eastern Languages & Civ,"Cozzens,Richard",14,2,0,1,0,0,0,17
116746,ARABIC AA,Elementary Arabic I,002,Near Eastern Languages & Civ,"Cozzens,Richard",7,2,0,1,0,0,0,10
116746,ARABIC AA,Elementary Arabic I,003,Near Eastern Languages & Civ,"Halaby,Gregory",4,0,0,2,0,0,0,6
116746,ARABIC AA,Elementary Arabic I,004,Near Eastern Languages & Civ,"Habib,Muhammad Ahmad",6,1,1,3,0,0,0,11
109425,ARABIC BA,Intermediate Arabic I,001,Near Eastern Languages & Civ,"Halaby,Gregory",6,3,0,1,0,0,0,10
109425,ARABIC BA,Intermediate Arabic I,002,Near Eastern Languages & Civ,"Halaby,Gregory",3,3,0,0,0,0,0,6
109425,ARABIC BA,Intermediate Arabic I,003,Near Eastern Languages & Civ,"Cozzens,Richard",6,1,0,1,0,0,0,8
205906,ARMEN AA,Elem Modern Western Armenian I,001,Near Eastern Languages & Civ,"Gulesserian,Lisa",0,1,0,0,0,0,0,1
207657,ARMEN BA,Int. Modern Western Armenian I,001,Near Eastern Languages & Civ,"Gulesserian,Lisa",1,3,0,0,0,0,0,4
113797,ASTRON 1,The Big Questions of Astronomy,001,Astronomy,"Charbonneau,David",36,0,0,3,3,0,0,42
218228,ASTRON 140,General Relativity,001,Astronomy,"Chen,Xingang",9,0,0,0,0,0,0,9
125884,ASTRON 17,Galactic and Extragalactic,001,Astronomy,"Eisenstein,Daniel James",33,0,0,1,0,0,0,34
111305,ASTRON 2,Celestial Navigation,L01,Astronomy,"Sadler,Philip M.",19,0,0,2,0,0,0,21
124966,ASTRON 200,Phys Processes in Astrophysics,001,Astronomy,"Narayan,Ramesh",0,7,0,1,0,0,0,8
118139,ASTRON 202A,Extragalactic/Cosmology I,L01,Astronomy,"Conroy,Charles",0,16,0,1,0,0,0,17
108130,ASTRON 209,Exoplanet Systems,001,Astronomy,"Johnson,John Asher",5,7,0,1,0,0,0,13
122728,ASTRON 300,Topics in Modern Astrophysics,003,Astronomy,"Loeb,Abraham",0,2,0,0,0,0,0,2
122728,ASTRON 300,Topics in Modern Astrophysics,004,Astronomy,"Conroy,Charles",0,6,0,0,0,0,0,6
122728,ASTRON 300,Topics in Modern Astrophysics,005,Astronomy,"Charbonneau,David",0,4,0,0,0,0,0,4
122728,ASTRON 300,Topics in Modern Astrophysics,006,Astronomy,"Eisenstein,Daniel James",0,7,0,0,0,0,0,7
122728,ASTRON 300,Topics in Modern Astrophysics,008,Astronomy,"Sasselov,Dimitar",0,2,0,0,0,0,0,2
122728,ASTRON 300,Topics in Modern Astrophysics,009,Astronomy,"Holman,Matthew Jon",0,1,0,0,0,0,0,1
122728,ASTRON 300,Topics in Modern Astrophysics,010,Astronomy,"Berger,Edo",0,5,0,0,0,0,0,5
122728,ASTRON 300,Topics in Modern Astrophysics,012,Astronomy,"Kovac,John M",0,2,0,0,0,0,0,2
122728,ASTRON 300,Topics in Modern Astrophysics,013,Astronomy,"Oberg,Karin",0,5,0,0,0,0,0,5
122728,ASTRON 300,Topics in Modern Astrophysics,014,Astronomy,"Hernquist,Lars Eric",0,6,0,0,0,0,0,6
122728,ASTRON 300,Topics in Modern Astrophysics,015,Astronomy,"Narayan,Ramesh",0,2,0,0,0,0,0,2
122728,ASTRON 300,Topics in Modern Astrophysics,017,Astronomy,"Johnson,Michael D.",0,1,0,0,0,0,0,1
122728,ASTRON 300,Topics in Modern Astrophysics,018,Astronomy,"Grindlay,Josh",0,1,0,0,0,0,0,1
122728,ASTRON 300,Topics in Modern Astrophysics,021,Astronomy,"Lopez-Morales,Maria Mercedes",0,6,0,0,0,0,0,6
